transaction_id,store_id,product_id,transaction_date,quantity_sold,unit_price,discount_pct
4627,1,135,2024-07-18,5,198.75,0.15
4628,6,111,2024-11-02,3,43.1,0.05
4629,2,109,2024-11-20,2,204.21,0.15
4630,4,137,2024-09-17,12,165.65,0.05
4631,5,18,2024-03-09,6,204.77,0.05
4632,8,130,2024-01-11,6,,0.15
4633,2,114,2024-04-29,6,137.91,0.25
4634,9,150,2024-03-16,12,89.35,0.1
4635,8,84,2024-05-26,10,219.55,0.25
4636,7,167,2024-05-27,5,20.08,0.0
4637,2,131,2024-02-09,10,141.63,0.05
4638,9,28,09/12/2024,2,143.98,0.25
4639,4,123,2024-11-16,7,108.4,0.15
4640,8,169,2024-06-14,11,48.02,0.0
4641,5,167,2024-07-11,9,20.08,0.15
4642,6,87,2024-11-12,9,211.16,0.0
4643,4,82,2024-09-11,5,111.57,0.0
4644,9,143,2024-04-01,4,233.86,0.05
4645,1,39,2024-03-15,10,112.9,0.15
4646,10,128,2024-06-20,6,177.81,0.0
4647,8,112,2024-04-12,7,58.1,0.25
4648,7,31,2024-09-30,6,110.33,0.05
4649,6,159,2024-01-01,12,51.69,0.25
4650,2,142,2024-10-02,2,36.7,0.15
4651,9,29,2024-05-28,6,128.85,0.05
4652,6,86,2024-07-08,4,125.76,0.1
4653,3,130,2024-10-30,7,200.9,0.25
4654,6,54,2024-01-29,7,241.98,0.0
4655,9,132,2024-11-22,2,133.08,0.1
4656,8,70,2024-11-08,6,149.07,0.05
4657,7,153,2024-07-03,7,149.65,0.1
4658,8,35,2024-08-17,1,8.64,0.05
4659,4,28,2024-04-05,8,143.98,0.1
4660,8,83,2024-05-11,12,48.4,0.0
4661,7,9,2024-07-20,9,,0.1
4662,2,87,2024-02-25,1,211.16,0.15
4663,2,142,2024-11-13,2,,0.0
4664,2,141,2024-09-15,9,45.08,0.0
4665,7,105,2024-08-17,8,136.88,0.1
4666,1,89,2024-02-13,10,16.36,0.0
4667,5,45,2024-09-10,8,29.94,0.05
4668,4,3,2024-07-01,6,91.88,0.0
4669,8,123,2024-03-20,11,108.4,0.1
4670,7,56,2024-05-23,10,91.09,0.05
4671,5,124,2024-05-16,11,19.68,0.0
4672,5,105,2024-02-15,12,136.88,0.05
4673,3,125,2024-04-13,2,151.37,0.15
4674,3,117,2024-12-01,10,144.39,0.0
4675,1,76,2024-12-28,1,150.97,0.0
4676,3,7,2024-06-17,2,12.29,0.25
4677,3,27,2024-12-05,8,83.28,0.0
4678,3,23,2024-11-02,10,135.4,0.15
4679,4,119,2024-11-30,10,38.1,0.25
4680,2,104,2024-03-13,10,246.47,0.05
4681,1,51,2024-02-26,11,160.16,0.0
4682,10,42,2024-04-17,12,169.87,0.25
4683,9,1,2024-09-24,5,38.35,0.0
4684,9,92,2024-01-18,1,96.38,0.15
4685,6,47,2024-05-23,2,118.87,0.0
4686,8,113,2024-03-23,1,114.72,0.1
4687,7,56,19/03/2024,11,91.09,0.25
4688,10,46,2024-04-10,11,46.4,0.25
4689,3,153,2024-08-25,2,149.65,0.1
4690,5,159,2024-11-07,9,51.69,0.1
4691,10,72,2024-08-10,7,94.95,0.0
4692,10,74,02/12/2024,6,77.0,0.1
4693,7,163,2024-04-27,11,102.16,0.1
4694,8,108,2024-08-23,12,151.96,0.0
4695,9,159,2024-06-25,11,51.69,0.0
4696,2,23,2024-03-29,6,135.4,0.05
4697,4,93,2024-06-30,12,187.19,0.0
4698,6,99,2024-12-20,1,207.07,0.0
4699,3,47,2024-12-25,2,118.87,0.15
4700,8,62,2024-04-29,1,11.77,0.05
4701,7,93,2024-10-29,3,187.19,0.1
4702,8,117,2024-11-09,5,144.39,0.15
4703,3,24,2024-03-07,11,80.42,0.0
4704,8,113,2024-08-01,1,114.72,0.0
4705,10,51,2024-09-22,11,160.16,0.15
4706,2,103,2024-03-31,2,143.37,0.0
4707,3,73,2024-01-13,3,242.79,0.0
4708,4,111,2024-05-10,12,43.1,0.1
4709,9,163,2024-12-21,9,102.16,0.1
4710,4,79,2024-12-07,12,156.97,0.0
4711,9,61,2024-02-16,-6,24.26,0.0
4712,3,55,2024-02-19,11,120.86,0.15
4713,6,165,2024-02-22,6,56.11,0.1
4714,4,110,2024-12-01,10,240.3,0.0
4715,6,36,2024-11-16,11,,0.0
4716,9,18,2024-03-31,1,204.77,0.15
4717,4,117,2024-01-15,12,144.39,0.0
4718,7,79,2024-01-26,4,156.97,0.0
4719,8,117,2024-05-28,8,144.39,0.15
4720,5,53,2024-06-27,7,131.05,0.0
4721,3,155,2024-03-27,1,165.6,0.1
4722,9,156,2024-05-27,12,173.78,0.25
4723,6,60,2024-12-22,6,27.88,0.05
4724,4,3,2024-07-28,10,91.88,0.25
4725,9,163,2024-03-22,2,102.16,0.0
4726,1,167,2024-12-13,7,20.08,0.1
4727,6,135,2024-12-22,12,198.75,0.1
4728,9,30,2024-11-28,1,212.07,0.25
4729,1,28,2024-09-05,9,143.98,0.15
4730,9,3,2024-04-11,6,91.88,0.25
4731,8,16,2024-12-16,4,,0.05
4732,5,17,20/12/2024,5,92.08,0.0
4733,4,161,2024-08-13,8,203.07,0.1
4734,8,39,2024-12-10,7,112.9,0.0
4735,4,55,2024-03-03,12,120.86,0.15
4736,7,144,2024-03-29,7,72.5,0.0
4737,10,149,2024-02-18,6,212.9,0.0
4738,2,113,2024-12-07,6,114.72,0.15
4739,1,154,2024-06-16,6,104.34,0.15
4740,1,92,2024-02-12,5,96.38,0.15
4741,2,39,2024-03-23,6,112.9,0.0
4742,10,163,2024-08-29,7,102.16,0.0
4743,8,83,2024-05-01,10,48.4,0.05
4744,1,50,2024-01-22,10,168.2,0.0
4745,5,48,2024-12-03,9,43.06,0.25
4746,9,89,2024-12-17,3,16.36,0.1
4747,3,66,2024-12-09,10,254.58,0.15
4748,10,36,2024-12-16,5,31.45,0.05
4749,8,19,2024-03-18,-11,61.27,0.0
4750,5,12,14/10/2024,10,105.87,0.1
4751,7,116,2024-11-24,4,182.63,0.15
4752,8,127,2024-11-20,10,51.12,0.0
4753,4,66,2024-05-07,1,254.58,0.0
4754,5,107,2024-08-14,12,9.07,0.0
4755,6,25,2024-03-14,11,179.28,0.05
4756,3,85,2024-06-14,8,88.45,0.0
4757,7,111,2024-09-06,1,43.1,0.05
4758,9,96,2024-11-17,8,169.6,0.15
4759,3,101,2024-12-22,2,131.65,0.0
4760,7,75,2024-11-12,11,29.49,0.15
4761,9,5,2024-01-12,1,152.79,0.0
4762,9,152,2024-07-28,7,77.49,0.0
4763,10,168,2024-11-08,4,115.57,0.0
4764,9,5,2024-08-06,9,152.79,0.0
4765,2,83,2024-09-17,2,48.4,0.15
4766,5,12,2024-10-25,10,105.87,0.0
4767,10,104,2024-07-01,8,246.47,0.0
4768,10,111,2024-04-14,4,43.1,0.1
4769,1,103,2024-02-12,6,143.37,0.05
4770,7,27,2024-12-22,6,83.28,0.0
4771,8,104,23/08/2024,6,246.47,0.1
4772,2,103,2024-10-15,1,143.37,0.0
4773,4,14,2024-12-04,10,13.97,0.0
4774,4,135,2024-09-26,2,198.75,0.0
4775,6,69,2024-12-03,12,68.64,0.1
4776,1,87,2024-08-22,1,211.16,0.25
4777,9,133,2024-06-10,2,107.43,0.05
4778,9,167,2024-08-09,1,20.08,0.15
4779,3,99,2024-11-07,12,207.07,0.1
4780,4,142,2024-08-15,5,36.7,0.0
4781,3,154,2024-01-26,12,104.34,0.0
4782,6,47,2024-11-27,12,118.87,0.15
4783,4,52,2024-01-12,12,158.1,0.1
4784,9,45,2024-11-24,7,29.94,0.0
4785,1,126,2024-06-09,4,28.64,0.0
4786,2,124,2024-05-24,1,19.68,0.0
4787,5,169,2024-06-12,1,48.02,0.1
4788,2,125,2024-11-17,8,151.37,0.0
4789,4,60,14/02/2024,12,27.88,0.25
4790,5,4,2024-05-05,12,167.47,0.0
4791,4,66,2024-09-07,11,254.58,0.0
4792,10,46,2024-11-16,4,46.4,0.1
4793,8,68,2024-10-09,11,17.26,0.05
4794,1,42,2024-11-02,5,169.87,0.0
4795,1,59,2024-04-17,1,30.25,0.0
4796,7,161,2024-06-02,7,203.07,0.0
4797,1,6,2024-03-28,4,18.62,0.05
4798,5,119,2024-06-20,1,38.1,0.0
4799,6,106,2024-11-28,8,97.25,0.25
4800,5,119,2024-05-31,6,38.1,0.25
4801,5,137,2024-09-21,9,165.65,0.15
4802,1,77,2024-04-06,8,68.92,0.0
4803,1,52,2024-05-12,10,158.1,0.0
4804,9,67,2024-04-25,12,107.18,0.0
4805,4,36,04/04/2024,5,31.45,0.25
4806,7,22,2024-02-22,7,28.7,0.05
4807,9,47,2024-10-25,3,118.87,0.25
4808,4,22,2024-03-31,8,28.7,0.0
4809,8,6,2024-12-15,4,18.62,0.15
4810,9,42,2024-06-09,10,169.87,0.1
4811,4,94,2024-10-13,2,179.27,0.25
4812,9,100,2024-10-28,2,120.25,0.05
4813,3,117,2024-07-25,3,144.39,0.25
4814,1,125,2024-03-10,5,151.37,0.0
4815,9,150,2024-04-05,11,89.35,0.05
4816,9,105,2024-01-08,6,136.88,0.0
4817,8,131,2024-02-11,9,141.63,0.1
4818,1,165,2024-12-09,1,56.11,0.0
4819,8,147,2024-03-18,6,159.14,0.0
4820,4,165,2024-11-02,4,56.11,0.05
4821,7,99,2024-03-22,9,207.07,0.15
4822,8,165,2024-12-16,4,56.11,0.15
4823,6,97,2024-09-09,6,51.84,0.25
4824,10,137,2024-02-13,8,165.65,0.05
4825,4,34,2024-10-13,6,99.91,0.05
4826,6,87,2024-08-27,9,211.16,0.0
4827,4,105,2024-11-16,5,136.88,0.0
4828,1,11,2024-08-02,5,117.42,0.25
4829,5,145,2024-05-07,1,33.88,0.05
4830,3,113,2024-03-03,9,114.72,0.0
4831,10,67,2024-11-14,4,107.18,0.15
4832,3,46,2024-05-26,2,46.4,0.0
4833,2,71,2024-07-14,7,11.55,0.0
4834,1,125,2024-12-17,4,151.37,0.25
4835,7,21,2024-09-01,12,89.09,0.15
4836,4,41,2024-07-28,5,157.72,0.0
4837,6,39,2024-01-18,4,112.9,0.1
4838,8,121,2024-09-08,12,164.69,0.15
4839,7,16,2024-11-16,8,78.24,0.0
4840,3,128,2024-10-19,7,177.81,0.15
4841,10,48,2024-09-18,4,43.06,0.0
4842,3,94,2024-11-15,12,179.27,0.05
4843,4,28,2024-04-30,9,143.98,0.0
4844,9,40,2024-04-06,5,21.17,0.25
4845,7,55,2024-11-04,4,120.86,0.15
4846,10,18,2024-11-11,10,204.77,0.0
4847,6,18,2024-06-29,6,204.77,0.1
4848,8,26,2024-06-27,2,163.65,0.15
4849,9,83,2024-12-05,10,48.4,0.0
4850,8,96,2024-07-19,5,,0.1
4851,2,114,2024-09-28,1,137.91,0.1
4852,1,42,2024-11-22,6,169.87,0.15
4853,3,168,2024-12-15,7,115.57,0.0
4854,7,40,2024-10-08,6,21.17,0.0
4855,9,153,2024-01-13,4,149.65,0.0
4856,10,118,2024-11-24,8,153.88,0.25
4857,3,158,2024-11-14,3,81.38,0.25
4858,10,89,2024-04-19,9,16.36,0.05
4859,6,74,2024-04-30,4,77.0,0.0
4860,1,105,2024-03-25,5,136.88,0.15
4861,8,20,2024-11-05,9,150.34,0.0
4862,7,164,2024-11-05,6,78.92,0.05
4863,4,66,2024-11-25,5,254.58,0.0
4864,2,24,2024-09-01,5,80.42,0.0
4865,9,127,2024-09-27,5,51.12,0.25
4866,2,152,2024-06-28,7,77.49,0.25
4867,9,135,2024-06-01,11,198.75,0.0
4868,8,168,2024-08-06,6,115.57,0.25
4869,1,128,2024-05-03,10,177.81,0.25
4870,7,149,2024-10-24,6,212.9,0.25
4871,1,141,2024-03-15,2,45.08,0.0
4872,2,160,2024-01-19,3,215.87,0.15
4873,4,46,2024-07-25,8,46.4,0.25
4874,7,32,2024-12-03,5,195.25,0.0
4875,4,148,2024-05-18,5,126.73,0.25
4876,1,67,2024-07-09,7,107.18,0.1
4877,2,106,2024-02-21,11,97.25,0.25
4878,8,44,2024-06-04,10,260.43,0.1
4879,8,97,2024-09-18,4,51.84,0.0
4880,4,139,2024-04-16,7,81.1,0.15
4881,7,37,2024-04-02,5,19.91,0.0
4882,2,99,2024-12-29,7,207.07,0.15
4883,10,149,06/08/2024,9,212.9,0.0
4884,5,133,2024-07-13,12,107.43,0.15
4885,2,25,2024-11-24,1,179.28,0.0
4886,10,13,2024-12-28,5,91.64,0.0
4887,4,71,2024-08-02,4,11.55,0.25
4888,4,112,2024-04-13,6,58.1,0.0
4889,1,113,2024-01-16,2,114.72,0.05
4890,6,46,2024-04-28,6,46.4,0.1
4891,4,52,2024-09-07,9,158.1,0.05
4892,2,105,2024-03-06,5,136.88,0.0
4893,7,99,2024-07-27,3,207.07,0.0
4894,8,107,2024-10-19,3,9.07,0.0
4895,3,88,2024-01-02,1,106.78,0.15
4896,9,37,2024-12-24,4,19.91,0.0
4897,1,60,2024-02-18,4,27.88,0.05
4898,1,97,2024-01-04,1,,0.0
4899,1,40,2024-11-29,7,21.17,0.0
4900,9,153,2024-05-15,4,149.65,0.0
4901,3,28,2024-04-08,4,143.98,0.05
4902,1,36,2024-11-11,4,31.45,0.0
4903,2,30,2024-10-31,8,212.07,0.05
4904,4,52,2024-04-24,4,158.1,0.25
4905,4,153,2024-12-06,3,149.65,0.05
4906,10,97,2024-12-18,6,51.84,0.0
4907,6,21,2024-11-11,9,89.09,0.0
4908,10,105,2024-02-27,10,136.88,0.1
4909,7,7,2024-01-18,7,12.29,0.05
4910,5,52,2024-01-26,2,158.1,0.25
4911,8,108,2024-12-09,10,151.96,0.1
4912,1,115,2024-05-18,3,212.31,0.05
4913,1,92,2024-07-08,9,96.38,0.05
4914,9,101,2024-12-19,9,131.65,0.05
4915,6,78,2024-07-01,7,125.42,0.05
4916,7,106,2024-07-31,3,97.25,0.0
4917,9,101,2024-06-22,2,131.65,0.0
4918,5,122,2024-11-03,1,28.93,0.0
4919,7,74,2024-01-07,11,77.0,0.0
4920,9,156,2024-12-01,12,173.78,0.0
4921,6,80,2024-06-14,4,210.02,0.0
4922,9,161,2024-07-04,11,203.07,0.1
4923,3,42,2024-12-28,1,169.87,0.25
4924,1,47,2024-06-11,12,118.87,0.25
4925,4,143,2024-01-25,8,233.86,0.25
4926,5,112,2024-06-22,11,58.1,0.15
4927,6,143,2024-12-09,9,233.86,0.0
4928,2,11,2024-12-01,7,117.42,0.0
4929,1,125,2024-06-02,10,151.37,0.15
4930,5,119,2024-05-26,4,38.1,0.0
4931,4,66,2024-10-29,9,254.58,0.25
4932,9,31,2024-01-16,7,110.33,0.0
4933,9,34,2024-12-04,12,99.91,0.25
4934,5,170,2024-06-02,1,8.38,0.1
4935,3,163,2024-12-16,11,102.16,0.25
4936,9,111,2024-10-14,6,43.1,0.25
4937,3,98,2024-03-29,9,93.24,0.25
4938,9,89,2024-03-31,6,16.36,0.0
4939,6,37,2024-11-14,3,19.91,0.0
4940,7,142,2024-12-26,8,36.7,0.25
4941,5,73,2024-06-25,5,242.79,0.0
4942,9,13,2024-01-29,11,91.64,0.0
4943,9,96,2024-06-29,7,169.6,0.05
4944,2,161,2024-11-15,10,203.07,0.25
4945,7,149,2024-04-30,8,212.9,0.0
4946,2,86,2024-09-14,5,125.76,0.25
4947,6,159,2024-02-24,7,51.69,0.15
4948,1,107,2024-03-07,3,9.07,0.15
4949,1,43,25/04/2024,1,88.26,0.05
4950,10,93,2024-07-13,12,187.19,0.0
4951,2,1,2024-11-08,2,38.35,0.05
4952,5,85,2024-11-20,3,88.45,0.15
4953,9,78,2024-05-29,7,125.42,0.15
4954,2,93,2024-02-29,5,187.19,0.1
4955,7,60,2024-07-19,5,27.88,0.0
4956,4,6,18/07/2024,12,18.62,0.0
4957,8,170,19/04/2024,1,8.38,0.1
4958,1,16,2024-09-04,5,,0.0
4959,7,137,2024-10-24,5,165.65,0.0
4960,10,102,2024-09-16,7,25.17,0.0
4961,7,136,2024-06-13,8,182.39,0.15
4962,8,34,2024-09-30,3,99.91,0.0
4963,1,52,2024-07-08,2,158.1,0.05
4964,8,166,2024-08-17,6,44.53,0.1
4965,6,99,2024-11-02,6,207.07,0.25
4966,3,97,2024-02-01,8,51.84,0.15
4967,5,112,2024-05-14,2,58.1,0.15
4968,9,143,2024-01-24,5,233.86,0.0
4969,2,11,2024-06-09,9,,0.1
4970,5,9,2024-10-04,10,100.29,0.15
4971,7,102,2024-03-28,1,25.17,0.0
4972,10,141,2024-12-15,8,45.08,0.05
4973,6,83,2024-11-29,9,48.4,0.05
4974,2,22,2024-04-30,8,28.7,0.0
4975,6,115,2024-01-13,12,212.31,0.15
4976,9,111,2024-12-12,4,43.1,0.0
4977,8,2,2024-06-25,5,81.57,0.0
4978,2,47,2024-06-29,10,118.87,0.1
4979,4,3,2024-07-06,9,91.88,0.15
4980,5,80,2024-04-23,3,210.02,0.0
4981,7,24,2024-11-06,2,80.42,0.0
4982,9,102,2024-01-01,5,25.17,0.0
4983,4,111,2024-09-29,9,43.1,0.0
4984,2,17,2024-01-01,8,92.08,0.0
4985,5,102,2024-11-10,8,25.17,0.25
4986,8,11,2024-10-19,1,117.42,0.25
4987,5,1,2024-06-08,5,38.35,0.15
4988,10,57,2024-04-08,1,75.29,0.25
4989,8,121,2024-06-22,12,164.69,0.05
4990,8,146,2024-12-20,10,127.32,0.0
4991,6,82,2024-03-02,10,111.57,0.25
4992,4,6,2024-10-25,1,18.62,0.25
4993,7,140,2024-09-27,3,147.3,0.0
4994,2,20,2024-12-07,1,150.34,0.15
4995,2,88,2024-10-14,11,106.78,0.15
4996,3,168,2024-11-04,6,115.57,0.0
4997,2,80,2024-08-18,2,210.02,0.0
4998,3,66,2024-11-18,2,254.58,0.0
4999,8,82,2024-12-22,2,111.57,0.1
5000,6,146,2024-11-23,4,127.32,0.0
5001,3,141,2024-12-23,11,45.08,0.25
5002,10,47,2024-09-24,3,118.87,0.1
5003,6,61,2024-11-18,9,24.26,0.0
5004,3,83,2024-02-05,11,48.4,0.05
5005,6,168,2024-12-06,9,115.57,0.1
5006,5,38,2024-12-05,11,,0.15
5007,3,36,2024-05-17,6,31.45,0.05
5008,7,120,2024-03-30,9,234.32,0.15
5009,1,107,02/05/2024,1,9.07,0.05
5010,1,72,2024-04-19,4,94.95,0.0
5011,10,46,2024-08-16,4,46.4,0.0
5012,2,165,2024-04-18,10,56.11,0.0
5013,5,50,2024-03-16,8,168.2,0.1
5014,1,27,2024-11-22,1,83.28,0.0
5015,4,107,2024-12-25,-2,9.07,0.1
5016,10,25,2024-08-21,10,179.28,0.0
5017,8,91,2024-03-12,7,146.33,0.0
5018,7,78,2024-08-02,2,125.42,0.1
5019,9,132,2024-09-27,2,133.08,0.05
5020,10,51,2024-04-30,11,160.16,0.05
5021,8,106,2024-08-10,10,97.25,0.0
5022,7,131,2024-11-01,6,141.63,0.05
5023,5,51,2024-01-29,12,160.16,0.15
5024,1,15,2024-02-29,9,149.2,0.0
5025,4,59,2024-09-17,8,30.25,0.1
5026,10,93,2024-08-05,2,187.19,0.1
5027,4,123,2024-10-11,5,108.4,0.25
5028,5,60,2024-06-05,1,27.88,0.1
5029,3,20,2024-11-28,5,150.34,0.0
5030,5,71,2024-11-24,4,11.55,0.25
5031,4,57,2024-07-09,5,75.29,0.25
5032,6,111,2024-12-11,12,43.1,0.25
5033,8,123,2024-12-19,12,108.4,0.0
5034,9,134,2024-03-07,4,141.92,0.15
5035,6,11,2024-03-07,11,117.42,0.25
5036,1,50,2024-08-22,3,168.2,0.05
5037,3,57,2024-07-25,1,75.29,0.25
5038,5,49,2024-03-21,1,89.67,0.0
5039,10,92,2024-10-05,2,96.38,0.0
5040,4,164,2024-11-24,3,78.92,0.0
5041,2,33,2024-10-05,7,162.49,0.0
5042,3,149,2024-09-08,6,212.9,0.0
5043,4,32,2024-09-16,2,195.25,0.0
5044,5,47,2024-11-02,3,118.87,0.25
5045,9,135,2024-06-08,5,198.75,0.0
5046,7,14,2024-11-05,9,13.97,0.0
5047,8,133,2024-03-28,1,107.43,0.0
5048,1,118,2024-11-28,1,153.88,0.0
5049,6,138,2024-05-01,7,98.66,0.0
5050,3,11,2024-11-28,7,117.42,0.0
5051,1,109,2024-09-09,1,204.21,0.0
5052,10,64,2024-12-16,6,54.54,0.15
5053,10,58,2024-01-18,1,216.14,0.1
5054,3,132,2024-04-09,9,133.08,0.0
5055,3,63,2024-12-07,6,110.07,0.05
5056,8,78,2024-10-13,6,125.42,0.25
5057,2,165,2024-04-19,3,,0.0
5058,7,108,2024-03-05,2,151.96,0.05
5059,10,160,2024-05-21,12,215.87,0.15
5060,3,77,2024-02-20,10,68.92,0.25
5061,10,95,2024-10-17,10,244.81,0.0
5062,10,106,2024-10-12,1,97.25,0.0
5063,8,81,2024-10-08,2,39.73,0.0
5064,10,137,2024-06-27,8,165.65,0.1
5065,8,165,2024-10-22,3,56.11,0.0
5066,2,40,2024-10-02,11,21.17,0.05
5067,6,145,2024-11-23,12,33.88,0.05
5068,10,123,2024-04-20,3,108.4,0.1
5069,1,164,2024-03-20,11,78.92,0.05
5070,7,23,2024-11-09,9,135.4,0.25
5071,8,117,2024-10-14,5,144.39,0.1
5072,5,76,2024-04-21,12,150.97,0.0
5073,4,24,2024-11-29,2,80.42,0.0
5074,2,141,2024-08-19,4,45.08,0.1
5075,5,42,2024-04-03,3,169.87,0.05
5076,9,153,2024-12-23,9,149.65,0.1
5077,10,109,2024-12-13,1,204.21,0.05
5078,2,141,2024-05-21,4,45.08,0.1
5079,4,28,2024-01-23,5,143.98,0.0
5080,3,120,2024-04-08,8,234.32,0.25
5081,10,165,2024-03-21,10,56.11,0.0
5082,6,134,2024-06-17,8,141.92,0.1
5083,7,68,2024-05-22,1,17.26,0.05
5084,4,78,2024-11-11,12,125.42,0.25
5085,4,115,2024-06-08,6,212.31,0.0
5086,9,32,2024-11-18,2,195.25,0.0
5087,7,2,2024-07-28,8,81.57,0.05
5088,2,68,2024-05-27,10,17.26,0.25
5089,1,118,2024-03-29,8,153.88,0.1
5090,3,78,2024-12-16,6,125.42,0.15
5091,10,143,2024-07-25,1,233.86,0.0
5092,1,55,2024-11-13,3,120.86,0.1
5093,3,110,2024-07-31,7,240.3,0.05
5094,9,27,2024-11-04,9,83.28,0.15
5095,7,130,2024-11-30,10,200.9,0.0
5096,3,124,2024-04-01,1,19.68,0.0
5097,1,48,2024-08-25,3,43.06,0.0
5098,3,46,2024-11-28,6,46.4,0.0
5099,4,10,2024-10-24,8,136.82,0.15
5100,10,106,2024-08-28,6,97.25,0.0
5101,7,64,2024-06-08,10,54.54,0.15
5102,6,136,2024-08-16,7,182.39,0.0
5103,2,1,2024-09-12,8,38.35,0.05
5104,2,106,2024-10-13,10,97.25,0.05
5105,6,161,2024-11-08,8,203.07,0.05
5106,5,83,2024-04-29,4,48.4,0.0
5107,5,120,2024-11-23,5,234.32,0.1
5108,6,23,2024-10-11,3,135.4,0.0
5109,6,56,2024-07-18,4,91.09,0.25
5110,8,157,2024-08-19,1,147.67,0.1
5111,8,12,2024-07-19,5,105.87,0.05
5112,2,1,2024-09-20,4,38.35,0.05
5113,8,95,2024-04-09,3,244.81,0.1
5114,1,37,2024-03-25,6,19.91,0.0
5115,1,159,2024-09-26,3,51.69,0.0
5116,9,71,2024-10-30,9,11.55,0.0
5117,9,141,2024-05-21,2,45.08,0.15
5118,1,144,2024-04-29,4,72.5,0.15
5119,9,130,2024-12-24,4,200.9,0.15
5120,1,140,2024-05-05,10,147.3,0.15
5121,5,55,2024-04-14,2,120.86,0.1
5122,2,16,01/02/2024,7,78.24,0.0
5123,4,165,2024-08-11,3,56.11,0.1
5124,5,62,2024-11-25,7,11.77,0.0
5125,7,139,2024-01-19,5,81.1,0.1
5126,9,134,20/02/2024,9,141.92,0.0
5127,9,151,2024-12-28,6,22.4,0.0
5128,8,65,2024-08-17,10,65.09,0.0
5129,8,27,2024-08-30,8,83.28,0.0
5130,9,82,2024-08-04,9,111.57,0.0
5131,10,20,2024-11-08,2,150.34,0.1
5132,8,144,2024-06-04,2,72.5,0.0
5133,8,7,2024-01-31,5,12.29,0.15
5134,1,10,2024-04-01,10,136.82,0.25
5135,9,166,2024-12-28,1,44.53,0.1
5136,5,87,2024-06-09,8,211.16,0.0
5137,4,145,2024-04-05,2,33.88,0.0
5138,9,64,2024-01-20,5,54.54,0.1
5139,3,93,2024-10-08,1,187.19,0.15
5140,3,42,2024-11-19,10,169.87,0.0
5141,4,69,2024-10-08,8,68.64,0.05
5142,4,48,2024-05-26,12,43.06,0.25
5143,5,140,2024-10-01,-5,147.3,0.0
5144,9,112,2024-11-06,3,58.1,0.0
5145,8,65,2024-06-28,8,65.09,0.1
5146,2,126,2024-01-17,11,28.64,0.25
5147,1,147,2024-04-10,7,159.14,0.05
5148,5,9,2024-11-26,7,100.29,0.15
5149,9,64,2024-12-01,6,54.54,0.15
5150,4,72,2024-05-30,4,94.95,0.05
5151,1,162,2024-06-17,10,125.27,0.1
5152,1,31,17/08/2024,10,110.33,0.0
5153,5,112,2024-02-14,4,58.1,0.1
5154,4,93,2024-03-18,3,187.19,0.25
5155,2,23,2024-12-22,11,135.4,0.25
5156,1,53,2024-12-01,7,131.05,0.0
5157,10,126,2024-07-18,5,28.64,0.0
5158,10,156,2024-09-03,10,173.78,0.25
5159,5,110,2024-11-07,4,240.3,0.1
5160,3,126,2024-11-01,6,28.64,0.25
5161,3,98,2024-05-08,8,93.24,0.0
5162,2,86,2024-08-30,2,125.76,0.1
5163,9,170,23/11/2024,5,8.38,0.0
5164,7,65,2024-06-22,5,65.09,0.0
5165,4,154,2024-11-23,5,104.34,0.05
5166,4,8,2024-12-27,2,98.81,0.1
5167,3,42,2024-02-21,12,169.87,0.0
5168,6,24,2024-12-12,2,80.42,0.25
5169,1,104,2024-12-09,1,246.47,0.0
5170,7,38,2024-07-21,5,27.57,0.05
5171,8,92,2024-09-12,12,96.38,0.1
5172,3,86,2024-02-03,3,125.76,0.05
5173,1,141,2024-01-13,5,45.08,0.05
5174,1,7,2024-04-20,7,12.29,0.1
5175,9,54,2024-05-24,6,241.98,0.25
5176,4,123,2024-06-19,10,108.4,0.1
5177,1,139,2024-11-17,5,81.1,0.0
5178,10,91,2024-01-06,1,146.33,0.1
5179,1,62,2024-08-29,3,11.77,0.05
5180,9,84,2024-12-18,6,219.55,0.0
5181,3,96,2024-12-07,1,169.6,0.0
5182,4,55,2024-11-11,10,120.86,0.1
5183,10,5,2024-12-05,10,152.79,0.0
5184,2,108,2024-11-25,10,151.96,0.0
5185,4,153,2024-10-14,6,149.65,0.0
5186,10,121,2024-06-20,4,164.69,0.0
5187,3,147,2024-10-14,7,159.14,0.0
5188,8,95,2024-05-05,7,244.81,0.0
5189,5,93,2024-08-27,2,187.19,0.0
5190,3,68,2024-10-28,6,17.26,0.05
5191,4,71,2024-01-01,12,11.55,0.0
5192,6,168,2024-12-26,9,115.57,0.1
5193,9,144,2024-05-20,6,72.5,0.0
5194,9,74,2024-08-17,8,77.0,0.05
5195,9,72,2024-09-16,1,94.95,0.25
5196,9,157,2024-05-04,12,147.67,0.25
5197,2,168,2024-04-16,11,115.57,0.15
5198,1,22,2024-07-14,2,28.7,0.0
5199,5,1,2024-11-10,11,38.35,0.0
5200,2,144,2024-06-08,11,72.5,0.1
5201,3,144,2024-09-28,1,72.5,0.15
5202,5,36,2024-11-18,5,31.45,0.15
5203,1,69,2024-03-08,4,68.64,0.0
5204,1,19,2024-07-15,3,61.27,0.05
5205,8,30,2024-04-01,12,212.07,0.0
5206,4,145,2024-12-27,4,33.88,0.05
5207,7,132,2024-03-28,1,133.08,0.1
5208,5,82,2024-12-23,3,111.57,0.1
