transaction_id,store_id,product_id,transaction_date,quantity_sold,unit_price,discount_pct,gross_sales,discount_amt,net_sales,year,month,month_name,day_of_week,quarter
4875,4,148,2024-05-18,5,126.73,0.25,633.65,1.584125,632.065875,2024,5,May,Saturday,2
4876,1,67,2024-07-09,7,107.18,0.1,750.26,0.7502599999999999,749.50974,2024,7,July,Tuesday,3
4877,2,106,2024-02-21,11,97.25,0.25,1069.75,2.674375,1067.075625,2024,2,February,Wednesday,1
4878,8,44,2024-06-04,10,260.43,0.1,2604.3,2.6043000000000003,2601.6957,2024,6,June,Tuesday,2
4879,8,97,2024-09-18,4,51.84,0.0,207.36,0.0,207.36,2024,9,September,Wednesday,3
4880,4,139,2024-04-16,7,81.1,0.15,567.6999999999999,0.8515499999999999,566.84845,2024,4,April,Tuesday,2
4881,7,37,2024-04-02,5,19.91,0.0,99.55,0.0,99.55,2024,4,April,Tuesday,2
4882,2,99,2024-12-29,7,207.07,0.15,1449.49,2.174235,1447.315765,2024,12,December,Sunday,4
4883,10,149,2024-08-06,9,212.9,0.0,1916.1000000000001,0.0,1916.1000000000001,2024,8,August,Tuesday,3
4884,5,133,2024-07-13,12,107.43,0.15,1289.16,1.93374,1287.2262600000001,2024,7,July,Saturday,3
4885,2,25,2024-11-24,1,179.28,0.0,179.28,0.0,179.28,2024,11,November,Sunday,4
4886,10,13,2024-12-28,5,91.64,0.0,458.2,0.0,458.2,2024,12,December,Saturday,4
4887,4,71,2024-08-02,4,11.55,0.25,46.2,0.1155,46.084500000000006,2024,8,August,Friday,3
4888,4,112,2024-04-13,6,58.1,0.0,348.6,0.0,348.6,2024,4,April,Saturday,2
4889,1,113,2024-01-16,2,114.72,0.05,229.44,0.11472000000000002,229.32528,2024,1,January,Tuesday,1
4890,6,46,2024-04-28,6,46.4,0.1,278.4,0.2784,278.1216,2024,4,April,Sunday,2
4891,4,52,2024-09-07,9,158.1,0.05,1422.8999999999999,0.7114499999999999,1422.1885499999999,2024,9,September,Saturday,3
4892,2,105,2024-03-06,5,136.88,0.0,684.4,0.0,684.4,2024,3,March,Wednesday,1
4893,7,99,2024-07-27,3,207.07,0.0,621.21,0.0,621.21,2024,7,July,Saturday,3
4894,8,107,2024-10-19,3,9.07,0.0,27.21,0.0,27.21,2024,10,October,Saturday,4
4895,3,88,2024-01-02,1,106.78,0.15,106.78,0.16017,106.61983000000001,2024,1,January,Tuesday,1
4896,9,37,2024-12-24,4,19.91,0.0,79.64,0.0,79.64,2024,12,December,Tuesday,4
4897,1,60,2024-02-18,4,27.88,0.05,111.52,0.055760000000000004,111.46423999999999,2024,2,February,Sunday,1
4898,1,97,2024-01-04,1,51.84,0.0,51.84,0.0,51.84,2024,1,January,Thursday,1
4899,1,40,2024-11-29,7,21.17,0.0,148.19,0.0,148.19,2024,11,November,Friday,4
4900,9,153,2024-05-15,4,149.65,0.0,598.6,0.0,598.6,2024,5,May,Wednesday,2
4901,3,28,2024-04-08,4,143.98,0.05,575.92,0.28796,575.63204,2024,4,April,Monday,2
4902,1,36,2024-11-11,4,31.45,0.0,125.8,0.0,125.8,2024,11,November,Monday,4
4903,2,30,2024-10-31,8,212.07,0.05,1696.56,0.84828,1695.71172,2024,10,October,Thursday,4
4904,4,52,2024-04-24,4,158.1,0.25,632.4,1.581,630.819,2024,4,April,Wednesday,2
4905,4,153,2024-12-06,3,149.65,0.05,448.95000000000005,0.22447500000000006,448.72552500000006,2024,12,December,Friday,4
4906,10,97,2024-12-18,6,51.84,0.0,311.04,0.0,311.04,2024,12,December,Wednesday,4
4907,6,21,2024-11-11,9,89.09,0.0,801.8100000000001,0.0,801.8100000000001,2024,11,November,Monday,4
4908,10,105,2024-02-27,10,136.88,0.1,1368.8,1.3688,1367.4312,2024,2,February,Tuesday,1
4909,7,7,2024-01-18,7,12.29,0.05,86.03,0.043015,85.986985,2024,1,January,Thursday,1
4910,5,52,2024-01-26,2,158.1,0.25,316.2,0.7905,315.4095,2024,1,January,Friday,1
4911,8,108,2024-12-09,10,151.96,0.1,1519.6000000000001,1.5196,1518.0804,2024,12,December,Monday,4
4912,1,115,2024-05-18,3,212.31,0.05,636.9300000000001,0.31846500000000005,636.6115350000001,2024,5,May,Saturday,2
4913,1,92,2024-07-08,9,96.38,0.05,867.42,0.43371000000000004,866.9862899999999,2024,7,July,Monday,3
4914,9,101,2024-12-19,9,131.65,0.05,1184.8500000000001,0.5924250000000001,1184.257575,2024,12,December,Thursday,4
4915,6,78,2024-07-01,7,125.42,0.05,877.94,0.4389700000000001,877.50103,2024,7,July,Monday,3
4916,7,106,2024-07-31,3,97.25,0.0,291.75,0.0,291.75,2024,7,July,Wednesday,3
4917,9,101,2024-06-22,2,131.65,0.0,263.3,0.0,263.3,2024,6,June,Saturday,2
4918,5,122,2024-11-03,1,28.93,0.0,28.93,0.0,28.93,2024,11,November,Sunday,4
4919,7,74,2024-01-07,11,77.0,0.0,847.0,0.0,847.0,2024,1,January,Sunday,1
4920,9,156,2024-12-01,12,173.78,0.0,2085.36,0.0,2085.36,2024,12,December,Sunday,4
4921,6,80,2024-06-14,4,210.02,0.0,840.08,0.0,840.08,2024,6,June,Friday,2
4922,9,161,2024-07-04,11,203.07,0.1,2233.77,2.2337700000000003,2231.53623,2024,7,July,Thursday,3
4923,3,42,2024-12-28,1,169.87,0.25,169.87,0.424675,169.445325,2024,12,December,Saturday,4
4924,1,47,2024-06-11,12,118.87,0.25,1426.44,3.5661,1422.8739,2024,6,June,Tuesday,2
4925,4,143,2024-01-25,8,233.86,0.25,1870.88,4.6772,1866.2028,2024,1,January,Thursday,1
4926,5,112,2024-06-22,11,58.1,0.15,639.1,0.95865,638.14135,2024,6,June,Saturday,2
4927,6,143,2024-12-09,9,233.86,0.0,2104.7400000000002,0.0,2104.7400000000002,2024,12,December,Monday,4
4928,2,11,2024-12-01,7,117.42,0.0,821.94,0.0,821.94,2024,12,December,Sunday,4
4929,1,125,2024-06-02,10,151.37,0.15,1513.7,2.27055,1511.42945,2024,6,June,Sunday,2
4930,5,119,2024-05-26,4,38.1,0.0,152.4,0.0,152.4,2024,5,May,Sunday,2
4931,4,66,2024-10-29,9,254.58,0.25,2291.2200000000003,5.7280500000000005,2285.49195,2024,10,October,Tuesday,4
4932,9,31,2024-01-16,7,110.33,0.0,772.31,0.0,772.31,2024,1,January,Tuesday,1
4933,9,34,2024-12-04,12,99.91,0.25,1198.92,2.9973,1195.9227,2024,12,December,Wednesday,4
4934,5,170,2024-06-02,1,8.38,0.1,8.38,0.00838,8.37162,2024,6,June,Sunday,2
4935,3,163,2024-12-16,11,102.16,0.25,1123.76,2.8094,1120.9506,2024,12,December,Monday,4
4936,9,111,2024-10-14,6,43.1,0.25,258.6,0.6465000000000001,257.9535,2024,10,October,Monday,4
4937,3,98,2024-03-29,9,93.24,0.25,839.16,2.0979,837.0621,2024,3,March,Friday,1
4939,6,37,2024-11-14,3,19.91,0.0,59.730000000000004,0.0,59.730000000000004,2024,11,November,Thursday,4
4940,7,142,2024-12-26,8,36.7,0.25,293.6,0.7340000000000001,292.86600000000004,2024,12,December,Thursday,4
4941,5,73,2024-06-25,5,242.79,0.0,1213.95,0.0,1213.95,2024,6,June,Tuesday,2
4942,9,13,2024-01-29,11,91.64,0.0,1008.04,0.0,1008.04,2024,1,January,Monday,1
4943,9,96,2024-06-29,7,169.6,0.05,1187.2,0.5936,1186.6064000000001,2024,6,June,Saturday,2
4944,2,161,2024-11-15,10,203.07,0.25,2030.6999999999998,5.07675,2025.6232499999999,2024,11,November,Friday,4
4945,7,149,2024-04-30,8,212.9,0.0,1703.2,0.0,1703.2,2024,4,April,Tuesday,2
4946,2,86,2024-09-14,5,125.76,0.25,628.8000000000001,1.572,627.2280000000001,2024,9,September,Saturday,3
4947,6,159,2024-02-24,7,51.69,0.15,361.83,0.5427449999999999,361.28725499999996,2024,2,February,Saturday,1
4948,1,107,2024-03-07,3,9.07,0.15,27.21,0.040815000000000004,27.169185000000002,2024,3,March,Thursday,1
4949,1,43,2024-04-25,1,88.26,0.05,88.26,0.04413,88.21587000000001,2024,4,April,Thursday,2
4950,10,93,2024-07-13,12,187.19,0.0,2246.2799999999997,0.0,2246.2799999999997,2024,7,July,Saturday,3
4951,2,1,2024-11-08,2,38.35,0.05,76.7,0.03835,76.66165000000001,2024,11,November,Friday,4
4952,5,85,2024-11-20,3,88.45,0.15,265.35,0.398025,264.951975,2024,11,November,Wednesday,4
4953,9,78,2024-05-29,7,125.42,0.15,877.94,1.31691,876.62309,2024,5,May,Wednesday,2
4954,2,93,2024-02-29,5,187.19,0.1,935.95,0.9359500000000002,935.01405,2024,2,February,Thursday,1
4955,7,60,2024-07-19,5,27.88,0.0,139.4,0.0,139.4,2024,7,July,Friday,3
4956,4,6,2024-07-18,12,18.62,0.0,223.44,0.0,223.44,2024,7,July,Thursday,3
4957,8,170,2024-04-19,1,8.38,0.1,8.38,0.00838,8.37162,2024,4,April,Friday,2
4958,1,16,2024-09-04,5,78.24,0.0,391.2,0.0,391.2,2024,9,September,Wednesday,3
4959,7,137,2024-10-24,5,165.65,0.0,828.25,0.0,828.25,2024,10,October,Thursday,4
4960,10,102,2024-09-16,7,25.17,0.0,176.19,0.0,176.19,2024,9,September,Monday,3
4961,7,136,2024-06-13,8,182.39,0.15,1459.12,2.1886799999999997,1456.93132,2024,6,June,Thursday,2
4962,8,34,2024-09-30,3,99.91,0.0,299.73,0.0,299.73,2024,9,September,Monday,3
4964,8,166,2024-08-17,6,44.53,0.1,267.18,0.26718000000000003,266.91282,2024,8,August,Saturday,3
4965,6,99,2024-11-02,6,207.07,0.25,1242.42,3.10605,1239.31395,2024,11,November,Saturday,4
4966,3,97,2024-02-01,8,51.84,0.15,414.72,0.62208,414.09792000000004,2024,2,February,Thursday,1
4967,5,112,2024-05-14,2,58.1,0.15,116.2,0.1743,116.0257,2024,5,May,Tuesday,2
4968,9,143,2024-01-24,5,233.86,0.0,1169.3000000000002,0.0,1169.3000000000002,2024,1,January,Wednesday,1
4969,2,11,2024-06-09,9,117.42,0.1,1056.78,1.05678,1055.72322,2024,6,June,Sunday,2
4970,5,9,2024-10-04,10,100.29,0.15,1002.9000000000001,1.50435,1001.39565,2024,10,October,Friday,4
4972,10,141,2024-12-15,8,45.08,0.05,360.64,0.18032,360.45968,2024,12,December,Sunday,4
4973,6,83,2024-11-29,9,48.4,0.05,435.59999999999997,0.21780000000000002,435.38219999999995,2024,11,November,Friday,4
4974,2,22,2024-04-30,8,28.7,0.0,229.6,0.0,229.6,2024,4,April,Tuesday,2
4975,6,115,2024-01-13,12,212.31,0.15,2547.7200000000003,3.82158,2543.8984200000004,2024,1,January,Saturday,1
4976,9,111,2024-12-12,4,43.1,0.0,172.4,0.0,172.4,2024,12,December,Thursday,4
4977,8,2,2024-06-25,5,81.57,0.0,407.84999999999997,0.0,407.84999999999997,2024,6,June,Tuesday,2
4978,2,47,2024-06-29,10,118.87,0.1,1188.7,1.1887,1187.5113000000001,2024,6,June,Saturday,2
4979,4,3,2024-07-06,9,91.88,0.15,826.92,1.2403799999999998,825.67962,2024,7,July,Saturday,3
4980,5,80,2024-04-23,3,210.02,0.0,630.0600000000001,0.0,630.0600000000001,2024,4,April,Tuesday,2
4981,7,24,2024-11-06,2,80.42,0.0,160.84,0.0,160.84,2024,11,November,Wednesday,4
4982,9,102,2024-01-01,5,25.17,0.0,125.85000000000001,0.0,125.85000000000001,2024,1,January,Monday,1
4983,4,111,2024-09-29,9,43.1,0.0,387.90000000000003,0.0,387.90000000000003,2024,9,September,Sunday,3
4984,2,17,2024-01-01,8,92.08,0.0,736.64,0.0,736.64,2024,1,January,Monday,1
4985,5,102,2024-11-10,8,25.17,0.25,201.36,0.5034000000000001,200.85660000000001,2024,11,November,Sunday,4
4986,8,11,2024-10-19,1,117.42,0.25,117.42,0.29355,117.12645,2024,10,October,Saturday,4
4987,5,1,2024-06-08,5,38.35,0.15,191.75,0.287625,191.462375,2024,6,June,Saturday,2
4988,10,57,2024-04-08,1,75.29,0.25,75.29,0.188225,75.101775,2024,4,April,Monday,2
4989,8,121,2024-06-22,12,164.69,0.05,1976.28,0.98814,1975.29186,2024,6,June,Saturday,2
4990,8,146,2024-12-20,10,127.32,0.0,1273.1999999999998,0.0,1273.1999999999998,2024,12,December,Friday,4
4991,6,82,2024-03-02,10,111.57,0.25,1115.6999999999998,2.7892499999999996,1112.9107499999998,2024,3,March,Saturday,1
4992,4,6,2024-10-25,1,18.62,0.25,18.62,0.04655,18.57345,2024,10,October,Friday,4
4993,7,140,2024-09-27,3,147.3,0.0,441.90000000000003,0.0,441.90000000000003,2024,9,September,Friday,3
4994,2,20,2024-12-07,1,150.34,0.15,150.34,0.22551,150.11449,2024,12,December,Saturday,4
4995,2,88,2024-10-14,11,106.78,0.15,1174.58,1.7618699999999998,1172.8181299999999,2024,10,October,Monday,4
4996,3,168,2024-11-04,6,115.57,0.0,693.42,0.0,693.42,2024,11,November,Monday,4
4997,2,80,2024-08-18,2,210.02,0.0,420.04,0.0,420.04,2024,8,August,Sunday,3
4998,3,66,2024-11-18,2,254.58,0.0,509.16,0.0,509.16,2024,11,November,Monday,4
4999,8,82,2024-12-22,2,111.57,0.1,223.14,0.22314,222.91685999999999,2024,12,December,Sunday,4
5000,6,146,2024-11-23,4,127.32,0.0,509.28,0.0,509.28,2024,11,November,Saturday,4
5001,3,141,2024-12-23,11,45.08,0.25,495.88,1.2397,494.64029999999997,2024,12,December,Monday,4
5002,10,47,2024-09-24,3,118.87,0.1,356.61,0.35661000000000004,356.25339,2024,9,September,Tuesday,3
5003,6,61,2024-11-18,9,24.26,0.0,218.34,0.0,218.34,2024,11,November,Monday,4
5004,3,83,2024-02-05,11,48.4,0.05,532.4,0.2662,532.1338,2024,2,February,Monday,1
5005,6,168,2024-12-06,9,115.57,0.1,1040.1299999999999,1.04013,1039.0898699999998,2024,12,December,Friday,4
5006,5,38,2024-12-05,11,27.57,0.15,303.27,0.45490499999999995,302.815095,2024,12,December,Thursday,4
5007,3,36,2024-05-17,6,31.45,0.05,188.7,0.09435,188.60565,2024,5,May,Friday,2
5008,7,120,2024-03-30,9,234.32,0.15,2108.88,3.16332,2105.71668,2024,3,March,Saturday,1
5009,1,107,2024-05-02,1,9.07,0.05,9.07,0.004535,9.065465,2024,5,May,Thursday,2
5010,1,72,2024-04-19,4,94.95,0.0,379.8,0.0,379.8,2024,4,April,Friday,2
5011,10,46,2024-08-16,4,46.4,0.0,185.6,0.0,185.6,2024,8,August,Friday,3
5012,2,165,2024-04-18,10,56.11,0.0,561.1,0.0,561.1,2024,4,April,Thursday,2
5013,5,50,2024-03-16,8,168.2,0.1,1345.6,1.3456000000000001,1344.2543999999998,2024,3,March,Saturday,1
5014,1,27,2024-11-22,1,83.28,0.0,83.28,0.0,83.28,2024,11,November,Friday,4
5015,4,107,2024-12-25,2,9.07,0.1,18.14,0.01814,18.12186,2024,12,December,Wednesday,4
5016,10,25,2024-08-21,10,179.28,0.0,1792.8,0.0,1792.8,2024,8,August,Wednesday,3
5017,8,91,2024-03-12,7,146.33,0.0,1024.3100000000002,0.0,1024.3100000000002,2024,3,March,Tuesday,1
5018,7,78,2024-08-02,2,125.42,0.1,250.84,0.25084,250.58916,2024,8,August,Friday,3
5020,10,51,2024-04-30,11,160.16,0.05,1761.76,0.8808800000000001,1760.87912,2024,4,April,Tuesday,2
5021,8,106,2024-08-10,10,97.25,0.0,972.5,0.0,972.5,2024,8,August,Saturday,3
5022,7,131,2024-11-01,6,141.63,0.05,849.78,0.42489000000000005,849.35511,2024,11,November,Friday,4
5023,5,51,2024-01-29,12,160.16,0.15,1921.92,2.88288,1919.03712,2024,1,January,Monday,1
5024,1,15,2024-02-29,9,149.2,0.0,1342.8,0.0,1342.8,2024,2,February,Thursday,1
5025,4,59,2024-09-17,8,30.25,0.1,242.0,0.24200000000000002,241.758,2024,9,September,Tuesday,3
5026,10,93,2024-08-05,2,187.19,0.1,374.38,0.37438000000000005,374.00562,2024,8,August,Monday,3
5027,4,123,2024-10-11,5,108.4,0.25,542.0,1.355,540.645,2024,10,October,Friday,4
5028,5,60,2024-06-05,1,27.88,0.1,27.88,0.027880000000000002,27.85212,2024,6,June,Wednesday,2
5029,3,20,2024-11-28,5,150.34,0.0,751.7,0.0,751.7,2024,11,November,Thursday,4
5030,5,71,2024-11-24,4,11.55,0.25,46.2,0.1155,46.084500000000006,2024,11,November,Sunday,4
5031,4,57,2024-07-09,5,75.29,0.25,376.45000000000005,0.9411250000000001,375.50887500000005,2024,7,July,Tuesday,3
5032,6,111,2024-12-11,12,43.1,0.25,517.2,1.2930000000000001,515.907,2024,12,December,Wednesday,4
5033,8,123,2024-12-19,12,108.4,0.0,1300.8000000000002,0.0,1300.8000000000002,2024,12,December,Thursday,4
5034,9,134,2024-03-07,4,141.92,0.15,567.68,0.8515199999999998,566.8284799999999,2024,3,March,Thursday,1
5035,6,11,2024-03-07,11,117.42,0.25,1291.6200000000001,3.2290500000000004,1288.3909500000002,2024,3,March,Thursday,1
5036,1,50,2024-08-22,3,168.2,0.05,504.59999999999997,0.2523,504.3477,2024,8,August,Thursday,3
5037,3,57,2024-07-25,1,75.29,0.25,75.29,0.188225,75.101775,2024,7,July,Thursday,3
5038,5,49,2024-03-21,1,89.67,0.0,89.67,0.0,89.67,2024,3,March,Thursday,1
5039,10,92,2024-10-05,2,96.38,0.0,192.76,0.0,192.76,2024,10,October,Saturday,4
5040,4,164,2024-11-24,3,78.92,0.0,236.76,0.0,236.76,2024,11,November,Sunday,4
5041,2,33,2024-10-05,7,162.49,0.0,1137.43,0.0,1137.43,2024,10,October,Saturday,4
5042,3,149,2024-09-08,6,212.9,0.0,1277.4,0.0,1277.4,2024,9,September,Sunday,3
5043,4,32,2024-09-16,2,195.25,0.0,390.5,0.0,390.5,2024,9,September,Monday,3
5045,9,135,2024-06-08,5,198.75,0.0,993.75,0.0,993.75,2024,6,June,Saturday,2
5046,7,14,2024-11-05,9,13.97,0.0,125.73,0.0,125.73,2024,11,November,Tuesday,4
5047,8,133,2024-03-28,1,107.43,0.0,107.43,0.0,107.43,2024,3,March,Thursday,1
5048,1,118,2024-11-28,1,153.88,0.0,153.88,0.0,153.88,2024,11,November,Thursday,4
5049,6,138,2024-05-01,7,98.66,0.0,690.62,0.0,690.62,2024,5,May,Wednesday,2
5050,3,11,2024-11-28,7,117.42,0.0,821.94,0.0,821.94,2024,11,November,Thursday,4
5051,1,109,2024-09-09,1,204.21,0.0,204.21,0.0,204.21,2024,9,September,Monday,3
5052,10,64,2024-12-16,6,54.54,0.15,327.24,0.49085999999999996,326.74914,2024,12,December,Monday,4
5053,10,58,2024-01-18,1,216.14,0.1,216.14,0.21614,215.92386,2024,1,January,Thursday,1
5054,3,132,2024-04-09,9,133.08,0.0,1197.72,0.0,1197.72,2024,4,April,Tuesday,2
5055,3,63,2024-12-07,6,110.07,0.05,660.42,0.33021,660.08979,2024,12,December,Saturday,4
5056,8,78,2024-10-13,6,125.42,0.25,752.52,1.8813,750.6387,2024,10,October,Sunday,4
5057,2,165,2024-04-19,3,56.11,0.0,168.32999999999998,0.0,168.32999999999998,2024,4,April,Friday,2
5058,7,108,2024-03-05,2,151.96,0.05,303.92,0.15196,303.76804000000004,2024,3,March,Tuesday,1
5059,10,160,2024-05-21,12,215.87,0.15,2590.44,3.8856599999999997,2586.55434,2024,5,May,Tuesday,2
5060,3,77,2024-02-20,10,68.92,0.25,689.2,1.723,687.4770000000001,2024,2,February,Tuesday,1
5061,10,95,2024-10-17,10,244.81,0.0,2448.1,0.0,2448.1,2024,10,October,Thursday,4
5062,10,106,2024-10-12,1,97.25,0.0,97.25,0.0,97.25,2024,10,October,Saturday,4
5063,8,81,2024-10-08,2,39.73,0.0,79.46,0.0,79.46,2024,10,October,Tuesday,4
5064,10,137,2024-06-27,8,165.65,0.1,1325.2,1.3252000000000002,1323.8748,2024,6,June,Thursday,2
5065,8,165,2024-10-22,3,56.11,0.0,168.32999999999998,0.0,168.32999999999998,2024,10,October,Tuesday,4
5066,2,40,2024-10-02,11,21.17,0.05,232.87,0.11643500000000001,232.753565,2024,10,October,Wednesday,4
5067,6,145,2024-11-23,12,33.88,0.05,406.56000000000006,0.20328000000000002,406.35672000000005,2024,11,November,Saturday,4
5068,10,123,2024-04-20,3,108.4,0.1,325.20000000000005,0.32520000000000004,324.87480000000005,2024,4,April,Saturday,2
5069,1,164,2024-03-20,11,78.92,0.05,868.12,0.43406000000000006,867.68594,2024,3,March,Wednesday,1
5070,7,23,2024-11-09,9,135.4,0.25,1218.6000000000001,3.0465000000000004,1215.5535000000002,2024,11,November,Saturday,4
5071,8,117,2024-10-14,5,144.39,0.1,721.9499999999999,0.72195,721.2280499999999,2024,10,October,Monday,4
5072,5,76,2024-04-21,12,150.97,0.0,1811.6399999999999,0.0,1811.6399999999999,2024,4,April,Sunday,2
5073,4,24,2024-11-29,2,80.42,0.0,160.84,0.0,160.84,2024,11,November,Friday,4
5074,2,141,2024-08-19,4,45.08,0.1,180.32,0.18032,180.13968,2024,8,August,Monday,3
5075,5,42,2024-04-03,3,169.87,0.05,509.61,0.254805,509.35519500000004,2024,4,April,Wednesday,2
5076,9,153,2024-12-23,9,149.65,0.1,1346.8500000000001,1.3468500000000003,1345.5031500000002,2024,12,December,Monday,4
5077,10,109,2024-12-13,1,204.21,0.05,204.21,0.10210500000000002,204.107895,2024,12,December,Friday,4
5078,2,141,2024-05-21,4,45.08,0.1,180.32,0.18032,180.13968,2024,5,May,Tuesday,2
5079,4,28,2024-01-23,5,143.98,0.0,719.9,0.0,719.9,2024,1,January,Tuesday,1
5080,3,120,2024-04-08,8,234.32,0.25,1874.56,4.6864,1869.8736,2024,4,April,Monday,2
5081,10,165,2024-03-21,10,56.11,0.0,561.1,0.0,561.1,2024,3,March,Thursday,1
5082,6,134,2024-06-17,8,141.92,0.1,1135.36,1.13536,1134.22464,2024,6,June,Monday,2
5083,7,68,2024-05-22,1,17.26,0.05,17.26,0.00863,17.25137,2024,5,May,Wednesday,2
5084,4,78,2024-11-11,12,125.42,0.25,1505.04,3.7626,1501.2774,2024,11,November,Monday,4
5085,4,115,2024-06-08,6,212.31,0.0,1273.8600000000001,0.0,1273.8600000000001,2024,6,June,Saturday,2
5086,9,32,2024-11-18,2,195.25,0.0,390.5,0.0,390.5,2024,11,November,Monday,4
5087,7,2,2024-07-28,8,81.57,0.05,652.56,0.32628,652.23372,2024,7,July,Sunday,3
5088,2,68,2024-05-27,10,17.26,0.25,172.60000000000002,0.43150000000000005,172.16850000000002,2024,5,May,Monday,2
5089,1,118,2024-03-29,8,153.88,0.1,1231.04,1.23104,1229.80896,2024,3,March,Friday,1
5090,3,78,2024-12-16,6,125.42,0.15,752.52,1.12878,751.39122,2024,12,December,Monday,4
5091,10,143,2024-07-25,1,233.86,0.0,233.86,0.0,233.86,2024,7,July,Thursday,3
5092,1,55,2024-11-13,3,120.86,0.1,362.58,0.36258,362.21742,2024,11,November,Wednesday,4
5093,3,110,2024-07-31,7,240.3,0.05,1682.1000000000001,0.8410500000000002,1681.2589500000001,2024,7,July,Wednesday,3
5094,9,27,2024-11-04,9,83.28,0.15,749.52,1.12428,748.39572,2024,11,November,Monday,4
5095,7,130,2024-11-30,10,200.9,0.0,2009.0,0.0,2009.0,2024,11,November,Saturday,4
5096,3,124,2024-04-01,1,19.68,0.0,19.68,0.0,19.68,2024,4,April,Monday,2
5097,1,48,2024-08-25,3,43.06,0.0,129.18,0.0,129.18,2024,8,August,Sunday,3
5098,3,46,2024-11-28,6,46.4,0.0,278.4,0.0,278.4,2024,11,November,Thursday,4
5099,4,10,2024-10-24,8,136.82,0.15,1094.56,1.64184,1092.91816,2024,10,October,Thursday,4
5100,10,106,2024-08-28,6,97.25,0.0,583.5,0.0,583.5,2024,8,August,Wednesday,3
5101,7,64,2024-06-08,10,54.54,0.15,545.4,0.8180999999999998,544.5819,2024,6,June,Saturday,2
5102,6,136,2024-08-16,7,182.39,0.0,1276.73,0.0,1276.73,2024,8,August,Friday,3
5103,2,1,2024-09-12,8,38.35,0.05,306.8,0.1534,306.64660000000003,2024,9,September,Thursday,3
5104,2,106,2024-10-13,10,97.25,0.05,972.5,0.48625,972.01375,2024,10,October,Sunday,4
5105,6,161,2024-11-08,8,203.07,0.05,1624.56,0.8122800000000001,1623.7477199999998,2024,11,November,Friday,4
5106,5,83,2024-04-29,4,48.4,0.0,193.6,0.0,193.6,2024,4,April,Monday,2
5107,5,120,2024-11-23,5,234.32,0.1,1171.6,1.1716,1170.4284,2024,11,November,Saturday,4
5108,6,23,2024-10-11,3,135.4,0.0,406.20000000000005,0.0,406.20000000000005,2024,10,October,Friday,4
5109,6,56,2024-07-18,4,91.09,0.25,364.36,0.9109,363.4491,2024,7,July,Thursday,3
5110,8,157,2024-08-19,1,147.67,0.1,147.67,0.14767,147.52232999999998,2024,8,August,Monday,3
5111,8,12,2024-07-19,5,105.87,0.05,529.35,0.264675,529.085325,2024,7,July,Friday,3
5112,2,1,2024-09-20,4,38.35,0.05,153.4,0.0767,153.32330000000002,2024,9,September,Friday,3
5113,8,95,2024-04-09,3,244.81,0.1,734.4300000000001,0.7344300000000001,733.6955700000001,2024,4,April,Tuesday,2
5114,1,37,2024-03-25,6,19.91,0.0,119.46000000000001,0.0,119.46000000000001,2024,3,March,Monday,1
5115,1,159,2024-09-26,3,51.69,0.0,155.07,0.0,155.07,2024,9,September,Thursday,3
5117,9,141,2024-05-21,2,45.08,0.15,90.16,0.13524,90.02476,2024,5,May,Tuesday,2
5118,1,144,2024-04-29,4,72.5,0.15,290.0,0.435,289.565,2024,4,April,Monday,2
5119,9,130,2024-12-24,4,200.9,0.15,803.6,1.2054,802.3946,2024,12,December,Tuesday,4
5120,1,140,2024-05-05,10,147.3,0.15,1473.0,2.2095,1470.7905,2024,5,May,Sunday,2
5121,5,55,2024-04-14,2,120.86,0.1,241.72,0.24172000000000002,241.47828,2024,4,April,Sunday,2
5122,2,16,2024-02-01,7,78.24,0.0,547.68,0.0,547.68,2024,2,February,Thursday,1
5123,4,165,2024-08-11,3,56.11,0.1,168.32999999999998,0.16832999999999998,168.16167,2024,8,August,Sunday,3
5124,5,62,2024-11-25,7,11.77,0.0,82.39,0.0,82.39,2024,11,November,Monday,4
5125,7,139,2024-01-19,5,81.1,0.1,405.5,0.4055,405.0945,2024,1,January,Friday,1
5126,9,134,2024-02-20,9,141.92,0.0,1277.28,0.0,1277.28,2024,2,February,Tuesday,1
5127,9,151,2024-12-28,6,22.4,0.0,134.39999999999998,0.0,134.39999999999998,2024,12,December,Saturday,4
5128,8,65,2024-08-17,10,65.09,0.0,650.9000000000001,0.0,650.9000000000001,2024,8,August,Saturday,3
5129,8,27,2024-08-30,8,83.28,0.0,666.24,0.0,666.24,2024,8,August,Friday,3
5130,9,82,2024-08-04,9,111.57,0.0,1004.1299999999999,0.0,1004.1299999999999,2024,8,August,Sunday,3
5131,10,20,2024-11-08,2,150.34,0.1,300.68,0.30068,300.37932,2024,11,November,Friday,4
5132,8,144,2024-06-04,2,72.5,0.0,145.0,0.0,145.0,2024,6,June,Tuesday,2
5133,8,7,2024-01-31,5,12.29,0.15,61.449999999999996,0.09217499999999999,61.357825,2024,1,January,Wednesday,1
5134,1,10,2024-04-01,10,136.82,0.25,1368.1999999999998,3.4204999999999997,1364.7794999999999,2024,4,April,Monday,2
5135,9,166,2024-12-28,1,44.53,0.1,44.53,0.04453,44.48547,2024,12,December,Saturday,4
5136,5,87,2024-06-09,8,211.16,0.0,1689.28,0.0,1689.28,2024,6,June,Sunday,2
5137,4,145,2024-04-05,2,33.88,0.0,67.76,0.0,67.76,2024,4,April,Friday,2
